  -2.0051622e+00  -1.6283070e+00  -8.6693120e-01  -2.6130214e+00  -3.2223368e+00  -2.2930351e+00  -3.6442111e+00  -3.4183500e+00  -1.1615650e-01  -3.9261945e+00  -1.4854952e+00  -2.8118990e+00  -2.7064779e+00  -2.0775889e+00  -4.0798667e+00  -1.9243789e+00
  -4.0261088e+00  -1.4738250e+00  -1.7874440e+00  -2.4785041e+00  -3.8811197e+00  -3.1277842e+00  -3.3113387e+00  -3.7567076e+00  -4.2397246e-02  -3.3304342e+00  -1.4748632e+00  -3.2067804e+00  -2.5388916e+00  -3.4592603e+00  -3.8794872e+00  -3.7323180e+00
  -4.0776647e-01  -1.0502128e+00  -8.4553787e-01  -4.9444040e+00  -3.2396379e+00  -2.4074680e+00  -3.3541515e+00  -2.4091613e+00  -5.0379174e-01  -3.2475538e+00  -1.3579532e+00  -4.9444040e+00  -4.9444040e+00  -2.1598054e+00  -4.3896600e+00  -2.4650959e+00
  -3.6127092e-01  -4.0558029e+00  -7.3589454e-01  -3.2888764e+00  -2.4658146e+00  -4.0367402e+00  -2.8925843e+00  -4.4599687e+00  -6.5355992e-01  -4.4599687e+00  -3.6183354e+00  -3.5306913e+00  -3.7656674e+00  -8.7890036e-01  -4.2133780e+00  -1.6856382e+00
  -1.1910387e+00  -9.6306447e-01  -1.2890679e+00  -1.2612084e+00  -3.5609068e+00  -1.9752619e+00  -2.9996480e+00  -3.1769358e+00  -2.5008059e-01  -2.2689928e+00  -1.0563062e+00  -1.4956040e+00  -1.7973429e+00  -2.7115236e+00  -3.4963963e+00  -2.6244391e+00
  -2.4421272e+00  -2.7427873e+00  -2.4754190e+00  -2.1168061e+00  -4.1172923e+00  -2.4407082e+00  -3.9558637e+00  -3.1269510e+00  -2.2604121e-01  -3.4957845e+00  -4.3502344e-01  -2.3819525e+00  -1.9141201e+00  -3.4269107e+00  -4.2476770e+00  -3.3492309e+00
  -3.2828303e+00  -1.8989214e+00  -1.0515509e+00  -2.3477007e+00  -3.7761484e+00  -2.6080104e+00  -3.9408824e+00  -3.1372133e+00  -6.5730227e-02  -4.4252165e+00  -1.8405034e+00  -2.1365668e+00  -2.4464909e+00  -2.5136988e+00  -3.9445134e+00  -2.6981006e+00
  -2.0672936e+00  -1.8380727e+00  -8.0758758e-01  -1.7118063e+00  -2.3185050e+00  -2.2369479e+00  -2.6630068e+00  -3.2683840e+00  -2.9898552e-01  -3.7428443e+00  -6.4567761e-01  -2.0462996e+00  -1.7390260e+00  -1.7194311e+00  -3.8072183e+00  -1.8751129e+00
  -2.2900560e+00  -1.5698059e+00  -3.3768859e+00  -3.5712187e+00  -2.6772955e+00  -3.7422843e+00  -3.0320928e+00  -2.2889546e+00  -5.1347325e-02  -3.4717304e+00  -1.3913627e+00  -3.5638311e+00  -3.0488510e+00  -1.6718661e+00  -4.2484263e+00  -2.1577578e+00
  -1.6611923e+00  -1.7486037e+00  -7.6525579e-01  -1.3318193e+00  -4.2392023e+00  -1.2199457e+00  -4.0398994e+00  -1.5478374e+00  -4.3034873e-01  -2.4434311e+00  -6.4032767e-01  -1.7059290e+00  -1.5399309e+00  -3.4231939e+00  -3.3350291e+00  -3.6619390e+00
  -2.6189841e+00  -2.6438933e+00  -1.2135120e+00  -1.3124006e+00  -4.0056805e+00  -2.4975721e+00  -4.2960867e+00  -2.8067659e+00  -1.5648871e-01  -2.9798314e+00  -1.0222156e+00  -1.6284360e+00  -1.2026652e+00  -3.7582374e+00  -3.6222193e+00  -3.3904295e+00
  -1.4600509e+00  -1.8428316e+00  -1.1205286e+00  -1.5482326e+00  -4.4810184e+00  -1.7583179e+00  -4.1608354e+00  -1.4727930e+00  -1.9185212e-01  -3.2717808e+00  -1.1037149e+00  -1.9954222e+00  -1.1999090e+00  -4.2342420e+00  -3.7490883e+00  -4.3787011e+00
  -1.6520666e+00  -2.1767800e+00  -1.2708234e+00  -2.5051623e+00  -3.4470843e+00  -2.6102146e+00  -3.6884214e+00  -2.7024118e+00  -6.9012150e-02  -2.9576414e+00  -1.3521456e+00  -2.6194642e+00  -2.7852685e+00  -2.4795988e+00  -3.8995496e+00  -2.4910558e+00
  -1.2807290e+00  -1.8531754e+00  -5.4135509e-01  -2.7087233e+00  -3.7348580e+00  -1.0303903e+00  -4.0249404e+00  -1.0767247e+00  -4.6290352e-01  -2.3567143e+00  -3.4031893e+00  -1.6985894e+00  -1.0324422e+00  -2.4999583e+00  -3.1363327e+00  -3.0626702e+00
  -2.2028625e+00  -1.4665246e+00  -7.9568313e-01  -1.3182444e+00  -2.3852713e+00  -2.0252331e+00  -2.9346476e+00  -3.2506849e+00  -4.5471675e-01  -3.1484212e+00  -8.8550717e-01  -1.3275563e+00  -1.4225799e+00  -8.6065793e-01  -3.4271504e+00  -1.5047676e+00
  -1.5804563e+00  -1.9558581e+00  -1.0323730e+00  -1.5599586e+00  -3.5685406e+00  -1.1719725e+00  -4.0668402e+00  -2.2674838e+00  -5.1033706e-01  -1.8540480e+00  -3.8242436e-01  -2.0775258e+00  -1.6528371e+00  -3.1311930e+00  -3.5149301e+00  -3.6025365e+00
  -1.5329590e+00  -1.9027383e+00  -1.0002532e+00  -2.5611084e+00  -3.3714740e+00  -2.4294164e+00  -3.6691896e+00  -3.3758693e+00  -7.5472688e-02  -3.9887294e+00  -4.0358592e+00  -2.7258952e+00  -2.8976668e+00  -2.4790672e+00  -3.9859610e+00  -2.4600513e+00
  -3.4525417e+00  -2.6293032e+00  -1.1890692e+00  -2.5577879e+00  -2.5288670e+00  -2.9253223e+00  -2.5413891e+00  -4.2123326e+00  -9.2818755e-02  -4.0070438e+00  -2.4946098e+00  -2.1824594e+00  -1.7733966e+00  -1.3169329e+00  -4.4246665e+00  -1.3956380e+00
  -4.6929883e+00  -2.8188409e+00  -1.6250145e+00  -1.9092728e+00  -4.2316215e+00  -1.8600390e+00  -3.7803867e+00  -2.8178801e+00  -5.7180364e-02  -3.0619898e+00  -1.3223360e+00  -2.1255075e+00  -1.8582164e+00  -3.8204964e+00  -4.0726217e+00  -3.7416395e+00
  -5.0136353e-01  -2.4296248e+00  -1.4074242e+00  -4.6235200e+00  -2.1760848e+00  -4.1378542e+00  -2.6807479e+00  -3.1365974e+00  -6.1231016e-01  -4.6235200e+00  -4.7350842e-01  -4.6235200e+00  -4.6235200e+00  -1.5645286e+00  -4.6235200e+00  -1.6074509e+00
  -2.1120917e+00  -2.3483052e+00  -9.3414672e-01  -1.3586654e+00  -4.2042144e+00  -2.0707387e+00  -4.2625086e+00  -2.2756296e+00  -1.9092549e-01  -3.4631020e+00  -2.1674024e+00  -1.1928459e+00  -1.0449046e+00  -2.1888238e+00  -3.5350961e+00  -2.9192589e+00
  -2.0551394e+00  -2.0934912e+00  -7.8955211e-01  -1.6395264e+00  -4.2532838e+00  -1.8752703e+00  -4.6129889e+00  -2.7202609e+00  -1.1981577e-01  -3.1155901e+00  -4.6129889e+00  -1.8409416e+00  -2.1477199e+00  -3.0477395e+00  -3.7677010e+00  -3.6214633e+00
  -2.0436836e+00  -2.1849650e+00  -1.0271026e+00  -2.5383021e+00  -1.8018999e+00  -3.6930033e+00  -1.9564054e+00  -4.5212828e+00  -6.3959358e-01  -3.4466413e+00  -1.4987683e+00  -3.0120100e+00  -2.5009135e+00  -3.2101547e-01  -4.5212828e+00  -9.3007694e-01
  -2.3031092e+00  -1.9153452e+00  -8.7179854e-01  -1.5546793e+00  -3.5233375e+00  -1.6866607e+00  -2.9628964e+00  -1.8808009e+00  -1.2656500e-01  -2.4209153e+00  -1.7746578e+00  -2.0621697e+00  -2.1064307e+00  -3.9122484e+00  -3.3563734e+00  -3.1664237e+00
  -1.9986966e+00  -2.3509971e+00  -1.1267779e+00  -1.6980130e+00  -4.3098396e+00  -1.5649468e+00  -4.6767327e+00  -2.3547220e+00  -8.1246350e-02  -3.0789206e+00  -4.2071681e+00  -2.0056120e+00  -2.0080564e+00  -2.1332853e+00  -3.8969389e+00  -2.7906614e+00
  -4.1844001e+00  -3.8064557e+00  -1.2429400e+00  -1.5125814e+00  -4.1844001e+00  -1.1264587e+00  -4.1844001e+00  -6.7402151e-01  -4.3932386e-01  -7.9938497e-01  -1.1562960e+00  -2.2108579e+00  -1.6118132e+00  -3.8168352e+00  -2.6792772e+00  -3.6358704e+00
  -2.0572386e+00  -1.7333911e+00  -6.8658217e-01  -1.4415769e+00  -2.9786590e+00  -1.4821065e+00  -3.6806998e+00  -1.1457202e+00  -2.7351982e-01  -2.9878452e+00  -2.8764726e+00  -1.7875894e+00  -1.5541303e+00  -1.5217934e+00  -3.6171316e+00  -1.8098982e+00
  -1.9197861e+00  -2.7702423e+00  -9.9546181e-01  -1.6086774e+00  -3.8378664e+00  -2.8424822e+00  -4.5057910e+00  -2.9628915e+00  -1.1842623e-01  -4.3182159e+00  -1.1567009e+00  -2.0691658e+00  -1.8391251e+00  -2.6371678e+00  -3.6836604e+00  -2.8912968e+00
  -2.9603553e+00  -2.7061263e+00  -1.2610204e+00  -1.7382056e+00  -4.6479673e+00  -2.6958943e+00  -4.6479673e+00  -4.1219384e+00  -6.2081714e-02  -4.6479673e+00  -1.4387472e+00  -2.1375039e+00  -1.9628846e+00  -3.7669200e+00  -4.2769361e+00  -4.1625835e+00
  -3.7405129e+00  -2.5523706e+00  -8.8765159e-01  -2.3038538e+00  -2.6824029e+00  -3.4879386e+00  -3.0683534e+00  -4.5002877e+00  -9.8605905e-02  -3.3831663e+00  -1.9866785e+00  -2.5858166e+00  -2.4092904e+00  -1.5403754e+00  -4.2575294e+00  -1.7887445e+00
  -4.7541657e+00  -1.6547708e+00  -1.3542531e+00  -1.0092025e+00  -4.7541657e+00  -9.4626017e-01  -4.7541657e+00  -1.5234002e+00  -5.0434388e-01  -2.6816976e+00  -8.5290996e-01  -9.4740098e-01  -9.1148518e-01  -3.1533307e+00  -3.1894346e+00  -3.6410921e+00
  -2.1847531e+00  -2.0794862e+00  -1.0752926e+00  -1.1897287e+00  -3.2707087e+00  -2.4646263e+00  -3.3402694e+00  -1.2336591e+00  -4.0042283e-01  -2.0333245e+00  -7.0350329e-01  -1.2846925e+00  -1.0129191e+00  -1.9872911e+00  -2.6398232e+00  -2.1453274e+00
  -2.5686003e+00  -1.3324450e+00  -1.2434687e+00  -1.6751663e+00  -3.1113824e+00  -1.4648452e+00  -2.9802717e+00  -3.0603478e+00  -5.0428514e-01  -2.8105112e+00  -3.1485356e-01  -1.6147166e+00  -2.0096255e+00  -3.0655224e+00  -3.5480186e+00  -2.8585770e+00
  -1.6721578e+00  -1.4072121e+00  -1.3892223e+00  -1.2630611e+00  -3.1030101e+00  -2.0006089e+00  -3.0123900e+00  -1.9726448e+00  -1.5781023e-01  -2.9486193e+00  -1.1137416e+00  -1.6048657e+00  -1.7251952e+00  -2.4935080e+00  -3.3272256e+00  -2.9850124e+00
  -4.8055001e+00  -1.6206472e+00  -9.9374477e-01  -1.6791659e+00  -4.2465465e+00  -1.0614577e+00  -3.8386155e+00  -2.4182878e+00  -6.6636653e-01  -1.6655132e+00  -2.9705749e-01  -2.6710971e+00  -1.7727746e+00  -2.9077635e+00  -3.3608511e+00  -3.4472365e+00
  -3.8913455e+00  -2.8651290e+00  -3.8610723e+00  -2.9883945e+00  -3.8881421e+00  -3.4604715e+00  -3.7713928e+00  -2.7761317e+00  -2.6538979e-01  -2.9443653e+00  -3.4899604e-01  -2.9169875e+00  -2.7767489e+00  -3.4162369e+00  -4.8035155e+00  -3.9057827e+00
  -1.8191215e+00  -2.3724403e+00  -2.1548223e+00  -1.8648189e+00  -4.0102672e+00  -2.1626447e+00  -3.8021465e+00  -2.7542029e+00  -6.7337487e-01  -3.6378572e+00  -1.4158733e-01  -2.1689877e+00  -2.0538300e+00  -3.2636835e+00  -4.8427035e+00  -3.1477643e+00
  -4.3543395e+00  -2.9247017e+00  -1.2250202e+00  -2.9452169e+00  -2.7560531e+00  -3.0630760e+00  -2.5398946e+00  -3.8854738e+00  -7.7322765e-02  -3.9270560e+00  -1.9091808e+00  -2.8658548e+00  -3.3053653e+00  -1.2884197e+00  -4.3094383e+00  -1.5271728e+00
  -3.7368773e+00  -2.0213053e+00  -1.0764028e+00  -1.8553049e+00  -4.8697081e+00  -1.8783334e+00  -4.8697081e+00  -3.1778634e+00  -1.7235330e-01  -3.4694426e+00  -9.7188782e-01  -1.6460819e+00  -1.1196441e+00  -3.7074608e+00  -3.9101666e+00  -3.5781245e+00
  -1.1887698e+00  -4.6077047e+00  -4.2351088e+00  -6.8426184e-01  -3.6751651e+00  -4.6077047e+00  -3.5450732e+00  -2.1447740e+00  -3.8145696e-01  -2.5548119e+00  -7.4414424e-01  -1.1800582e+00  -1.2547972e+00  -4.6077047e+00  -3.4384942e+00  -4.6077047e+00
  -2.3582438e+00  -2.4033328e+00  -9.7995971e-01  -2.0134609e+00  -3.3909366e+00  -3.8964067e+00  -3.4065708e+00  -3.3060053e+00  -1.0226712e-01  -3.1851272e+00  -1.2090618e+00  -2.4715999e+00  -2.2649562e+00  -1.9605024e+00  -3.7379068e+00  -2.4885120e+00
  -1.2079236e+00  -6.2133819e-01  -4.6306688e+00  -1.6532504e+00  -3.2119240e+00  -2.0860813e+00  -3.7031815e+00  -2.8541068e+00  -4.2226029e-01  -2.3341441e+00  -6.5104513e-01  -2.0077005e+00  -1.3198453e+00  -2.8083959e+00  -4.0127734e+00  -3.1523527e+00
  -4.1233480e+00  -1.5952130e+00  -1.6844385e+00  -2.1163842e+00  -2.5817818e+00  -3.5537481e+00  -2.1010956e+00  -3.1609689e+00  -6.9365746e-02  -2.1046868e+00  -1.3243998e+00  -2.0592300e+00  -1.8943632e+00  -2.6676359e+00  -3.5531603e+00  -2.5007963e+00
  -1.6062539e+00  -1.2969892e+00  -8.1472270e-01  -1.2058821e+00  -3.7372817e+00  -2.2332174e+00  -4.5874974e+00  -1.7051507e+00  -2.0612696e-01  -3.3269890e+00  -4.3193633e+00  -1.5324205e+00  -1.5351536e+00  -2.9191174e+00  -2.9324874e+00  -4.5874974e+00
  -1.3192030e+00  -1.4465349e+00  -8.7446422e-01  -2.2299759e+00  -3.3295314e+00  -2.5774858e+00  -3.5635910e+00  -1.9867532e+00  -1.3955858e-01  -3.8295948e+00  -1.6549825e+00  -2.2117197e+00  -2.6000484e+00  -2.4121489e+00  -3.6505458e+00  -2.5256723e+00
  -2.7178862e+00  -1.6299654e+00  -9.9850404e-01  -4.3185120e+00  -1.8588872e+00  -1.0743685e+00  -2.0839208e+00  -4.6246770e+00  -3.1642502e-01  -2.1097512e+00  -4.1194368e+00  -4.5615714e+00  -4.3189526e+00  -7.0672774e-01  -2.7807319e+00  -1.1009478e+00
  -1.8004595e+00  -2.1274353e+00  -1.1167491e+00  -2.1227312e+00  -3.7444853e+00  -2.4445338e+00  -3.8701839e+00  -3.4571704e+00  -7.9500328e-02  -3.5685331e+00  -1.3096162e+00  -2.5405168e+00  -2.6459794e+00  -2.9992200e+00  -4.2733080e+00  -3.5527342e+00
  -3.6096422e+00  -2.6650579e+00  -1.0700907e+00  -1.6312129e+00  -3.5979366e+00  -2.5477590e+00  -3.6599810e+00  -2.7174350e+00  -8.9639011e-02  -4.6416847e+00  -1.4714163e+00  -1.8189882e+00  -1.7302237e+00  -2.9602700e+00  -4.0385338e+00  -2.7890865e+00
  -1.7404068e+00  -2.0469089e+00  -7.5437208e-01  -1.6036389e+00  -2.7664865e+00  -2.5136692e+00  -3.4695953e+00  -3.8723339e+00  -2.2766562e-01  -3.9309320e+00  -9.1924209e-01  -2.0104298e+00  -1.8433532e+00  -1.8182874e+00  -3.8189716e+00  -1.8352253e+00
  -4.8557186e+00  -2.1100749e+00  -9.8104784e-01  -1.3103647e+00  -4.6071142e+00  -1.9998044e+00  -4.5427427e+00  -1.5269419e+00  -1.5076791e-01  -3.4069487e+00  -1.8329030e+00  -1.4179710e+00  -1.4144172e+00  -4.5433854e+00  -3.3331651e+00  -4.1615591e+00
  -2.9943012e+00  -2.0063562e+00  -8.1399479e-01  -1.6619338e+00  -4.2955143e+00  -2.6271787e+00  -4.4661308e+00  -1.8816343e+00  -1.2067523e-01  -3.4852484e+00  -1.6712312e+00  -2.0563354e+00  -1.9962897e+00  -3.7807922e+00  -3.8066048e+00  -4.1282607e+00
  -4.4453067e+00  -1.9217895e+00  -1.6865769e+00  -1.5357409e+00  -2.0927485e+00  -2.4416214e+00  -2.0657727e+00  -3.1166870e+00  -2.4054490e-01  -2.0487761e+00  -5.5092377e-01  -1.9011265e+00  -1.7750570e+00  -1.9371023e+00  -3.6959855e+00  -1.9493733e+00
  -2.9838313e+00  -2.4080558e+00  -1.2106457e+00  -2.9777246e+00  -4.3545226e+00  -2.5062421e+00  -4.7260082e+00  -2.9529014e+00  -5.8921819e-02  -4.3576819e+00  -1.2988454e+00  -3.2159056e+00  -2.5201641e+00  -3.1542653e+00  -3.8377940e+00  -3.6179971e+00
  -2.0003987e+00  -2.2782394e+00  -1.1668931e+00  -1.6151586e+00  -3.9906769e+00  -2.7753760e+00  -3.7749884e+00  -2.8381252e+00  -1.2475332e-01  -3.0326519e+00  -9.6238463e-01  -1.9725150e+00  -1.7787194e+00  -3.2329890e+00  -3.4704051e+00  -3.3251746e+00
  -1.6332932e+00  -4.7495835e+00  -4.2919181e+00  -2.8509111e+00  -3.4309099e+00  -1.5582431e+00  -3.0075518e+00  -2.4693679e+00  -8.8369709e-01  -1.5080114e+00  -1.0878662e-01  -3.2878203e+00  -2.8994754e+00  -4.0687586e+00  -3.4910523e+00  -3.3014136e+00
  -2.8541478e+00  -2.2305539e+00  -7.0772601e-01  -2.3591505e+00  -3.6441130e+00  -2.5096290e+00  -4.0392468e+00  -4.7129384e+00  -1.2220136e-01  -3.5917958e+00  -1.6869827e+00  -2.7069877e+00  -2.9838297e+00  -2.1163259e+00  -4.1551093e+00  -2.5803553e+00
  -3.0665988e+00  -2.4646566e+00  -1.6664684e+00  -3.5531263e+00  -4.6709230e+00  -2.5775480e+00  -4.0050158e+00  -3.3787274e+00  -1.6108314e-02  -4.6709230e+00  -2.2130840e+00  -3.6332462e+00  -3.3250434e+00  -4.2891156e+00  -3.8609090e+00  -4.1733152e+00
  -3.8880492e+00  -1.0966142e+00  -1.4612821e+00  -1.3739387e+00  -1.7401364e+00  -1.7578438e+00  -1.3269310e+00  -1.3660385e+00  -2.2202498e-01  -2.3159647e+00  -1.3225530e+00  -1.6994922e+00  -1.6552820e+00  -1.8880669e+00  -3.5235545e+00  -2.0150297e+00
  -3.6142410e+00  -1.0833010e+00  -1.1109030e+00  -1.3635729e+00  -3.5028028e+00  -2.2728542e+00  -4.0011708e+00  -4.8554487e+00  -1.1577546e-01  -3.5548239e+00  -4.0653488e+00  -1.7458697e+00  -2.4435135e+00  -2.7809618e+00  -3.9234531e+00  -2.9986225e+00
  -3.3908263e+00  -2.9054643e+00  -1.6670031e+00  -2.7799086e+00  -3.7057634e+00  -3.3290363e+00  -3.6213034e+00  -3.2510249e+00  -2.0059554e-02  -3.7424260e+00  -3.1652854e+00  -2.7431784e+00  -2.7596651e+00  -2.0831513e+00  -4.1864713e+00  -2.2144898e+00
  -1.6049858e+00  -1.6148933e+00  -7.6549650e-01  -1.8228356e+00  -3.5492993e+00  -1.1195129e+00  -3.3374467e+00  -1.4202264e+00  -2.0950268e-01  -2.0370543e+00  -2.7646177e+00  -2.2784720e+00  -2.4387680e+00  -2.1800310e+00  -3.5856006e+00  -2.2515660e+00
  -2.2346386e+00  -2.5324635e+00  -1.3207712e+00  -2.0047039e+00  -3.5615332e+00  -2.3954728e+00  -3.8290474e+00  -3.0414439e+00  -5.8405741e-02  -4.1742491e+00  -1.4883076e+00  -2.2639785e+00  -2.2190587e+00  -2.2824678e+00  -4.4384015e+00  -2.3226966e+00
  -4.3945654e+00  -1.1034983e+00  -5.8558305e-01  -1.5045981e+00  -2.8481201e+00  -1.6795139e+00  -2.1083117e+00  -1.6720616e+00  -2.5092868e-01  -2.6410165e+00  -3.3579921e+00  -2.5338063e+00  -2.0790486e+00  -2.9357545e+00  -2.9600736e+00  -2.8477232e+00
  -2.7362398e+00  -2.2791071e+00  -1.4065154e+00  -1.8415134e+00  -3.4654211e+00  -2.1114011e+00  -3.6304996e+00  -1.5033495e+00  -6.5941353e-02  -2.4394332e+00  -1.9964435e+00  -1.8657235e+00  -2.0353883e+00  -2.6483086e+00  -3.7274583e+00  -2.8335563e+00
  -2.4478766e+00  -2.4302838e+00  -1.3143340e+00  -4.6796044e+00  -2.8580200e+00  -1.8991473e+00  -2.9770776e+00  -2.8286959e+00  -7.7172813e-02  -2.1448284e+00  -1.1693686e+00  -4.6796044e+00  -4.6796044e+00  -2.2064697e+00  -3.4965105e+00  -2.0444677e+00
  -2.0206183e+00  -1.6168469e+00  -2.5266165e+00  -9.6827419e-01  -4.5236800e+00  -1.7309031e+00  -4.2605349e+00  -1.7282475e+00  -1.7742746e-01  -3.3007764e+00  -1.6866516e+00  -1.0889567e+00  -1.3089761e+00  -3.2988164e+00  -3.2830541e+00  -2.9608333e+00
  -2.1138959e+00  -1.4147616e+00  -7.7244099e-01  -2.0660287e+00  -2.3597882e+00  -1.4531154e+00  -2.1395033e+00  -2.6342197e+00  -2.0379447e-01  -2.8182652e+00  -1.1265783e+00  -2.5456788e+00  -2.4784341e+00  -2.0301944e+00  -3.3620906e+00  -2.0196791e+00
  -4.5038673e+00  -2.8392124e+00  -6.8869821e-01  -1.1749674e+00  -4.7794663e+00  -3.2389266e+00  -4.4736016e+00  -3.2007295e+00  -2.0298905e-01  -2.3384496e+00  -1.2929249e+00  -1.5681444e+00  -1.8179365e+00  -3.3269220e+00  -3.5257213e+00  -3.3267051e+00
  -3.1374402e+00  -2.3974898e+00  -9.1814559e-01  -2.2928972e+00  -3.6930765e+00  -2.0989934e+00  -3.5528951e+00  -3.2597972e+00  -1.3882826e-01  -3.3739031e+00  -9.2490375e-01  -2.2754327e+00  -2.3574887e+00  -2.7921659e+00  -3.5609323e+00  -2.4999812e+00
  -1.7236841e+00  -2.1483904e+00  -6.1150632e-01  -1.4663974e+00  -3.7921290e+00  -1.7127932e+00  -4.1688777e+00  -2.8768119e+00  -2.8214403e-01  -3.6256876e+00  -9.2867572e-01  -1.9021068e+00  -1.8178549e+00  -2.4587540e+00  -4.1569609e+00  -2.5705368e+00
  -3.5801234e+00  -2.4808784e+00  -1.1783345e+00  -1.5046063e+00  -3.4947366e+00  -3.1563129e+00  -4.0296517e+00  -2.7526810e+00  -1.0443059e-01  -3.2283730e+00  -1.1020974e+00  -1.8502773e+00  -1.8199827e+00  -3.3690314e+00  -4.4230568e+00  -3.4994462e+00
  -1.8065392e+00  -1.0408042e+00  -1.1253818e+00  -4.7223866e+00  -3.5450400e+00  -2.4423012e+00  -3.5881279e+00  -2.8272044e+00  -5.5198490e-01  -2.8529767e+00  -2.7727454e-01  -4.7223866e+00  -4.0350312e+00  -3.0692179e+00  -3.1878665e+00  -2.9627351e+00
  -1.6959747e+00  -1.5625104e+00  -8.9465963e-01  -1.8319740e+00  -3.3248165e+00  -2.8569697e+00  -3.1120050e+00  -2.4736443e+00  -1.7983339e-01  -3.7204270e+00  -9.9174754e-01  -1.9719425e+00  -1.8054883e+00  -2.0766222e+00  -4.0258322e+00  -2.1899087e+00
  -2.0426068e+00  -2.2013574e+00  -1.0653366e+00  -1.3622648e+00  -2.4103135e+00  -2.2155349e+00  -2.9220633e+00  -4.6293271e+00  -2.2190136e-01  -3.5850162e+00  -1.8484396e+00  -1.5446969e+00  -1.7208198e+00  -8.2149704e-01  -4.1571272e+00  -1.5061993e+00
  -1.4782954e+00  -1.3423741e+00  -5.2614539e-01  -1.9452909e+00  -3.0997435e+00  -2.8322986e+00  -3.4021795e+00  -3.2364223e+00  -3.3742711e-01  -3.8615947e+00  -8.7774467e-01  -2.0712432e+00  -2.9308355e+00  -2.4742707e+00  -4.6089992e+00  -2.4600638e+00
  -2.6799734e+00  -1.8330239e+00  -1.0241400e+00  -1.4362068e+00  -4.2759512e+00  -2.3489056e+00  -4.1352960e+00  -2.1129379e+00  -2.8342980e-01  -2.8342440e+00  -5.7351196e-01  -1.6503785e+00  -1.5916325e+00  -2.9006473e+00  -3.1268597e+00  -3.2368942e+00
